batter,bowler,balls,runs,wickets,dots,fours,sixes,dot_pct,strike_rate,average
Ankit Kumar,Blessing Muzarbani,11,10,0,5,1,0,45.45,90.91,10.0
Ankit Kumar,Brian Bennett,2,2,0,0,0,0,0.0,100.0,2.0
Ankit Kumar,CV Stephen,16,10,2,8,0,0,50.0,62.5,5.0
Ankit Kumar,Cameron Green,7,10,0,1,1,0,14.29,142.86,10.0
Ankit Kumar,Chetan Sakariya,6,3,1,3,0,0,50.0,50.0,3.0
Ankit Kumar,Corbin Bosch,2,4,0,0,0,0,0.0,200.0,4.0
Ankit Kumar,Darshan Nalkande,9,21,0,0,3,0,0.0,233.33,21.0
Ankit Kumar,Dasun Shanaka,5,10,0,0,1,0,0.0,200.0,10.0
Ankit Kumar,Dian Forrester,17,23,0,1,1,0,5.88,135.29,23.0
Ankit Kumar,Donovan Ferreira,10,26,0,3,1,3,30.0,260.0,26.0
Ankit Kumar,Duan Jansen,6,11,0,0,0,1,0.0,183.33,11.0
Ankit Kumar,Dushan Hemantha,14,18,2,6,1,1,42.86,128.57,9.0
Ankit Kumar,Gangam Anikethreddy,9,19,1,2,2,1,22.22,211.11,19.0
Ankit Kumar,Glenn Phillips,15,38,1,2,1,4,13.33,253.33,38.0
Ankit Kumar,Glenton Stuurman,20,20,0,3,1,0,15.0,100.0,20.0
Ankit Kumar,Gurinder Singh,45,77,0,6,1,5,13.33,171.11,77.0
Ankit Kumar,Gus Atkinson,28,62,1,3,3,5,10.71,221.43,62.0
Ankit Kumar,Hardik Pandya,52,67,1,12,3,2,23.08,128.85,67.0
Ankit Kumar,Harpreet Brar,39,95,2,3,10,5,7.69,243.59,47.5
Ankit Kumar,Harsh Dubey,12,24,1,3,1,2,25.0,200.0,24.0
Ankit Kumar,Harshal Patel,18,41,0,1,1,3,5.56,227.78,41.0
Ankit Kumar,Harshit Rana,3,3,1,1,0,0,33.33,100.0,3.0
Ankit Kumar,Ishant Sharma,4,7,1,2,0,1,50.0,175.0,7.0
Ankit Kumar,Jack Edwards,14,29,0,1,2,2,7.14,207.14,29.0
Ankit Kumar,Jacques Snyman,9,6,1,4,0,0,44.44,66.67,6.0
Ankit Kumar,Jason Holder,5,10,1,1,0,1,20.0,200.0,10.0
Ankit Kumar,Joel Davies,23,26,1,2,0,0,8.7,113.04,26.0
Ankit Kumar,Jofra Archer,7,17,0,1,1,1,14.29,242.86,17.0
Ankit Kumar,Josh Hazlewood,9,13,1,1,1,0,11.11,144.44,13.0
Ankit Kumar,KM Asif,9,10,0,5,1,0,55.56,111.11,10.0
Ankit Kumar,Kagiso Rabada,11,13,1,2,1,0,18.18,118.18,13.0
Ankit Kumar,Khaleel Ahmed,28,46,1,2,2,1,7.14,164.29,46.0
Ankit Kumar,Kranthi Kumar,17,17,0,3,0,0,17.65,100.0,17.0
Ankit Kumar,Krunal Pandya,11,37,0,0,1,4,0.0,336.36,37.0
Ankit Kumar,Kuldeep Yadav,17,19,1,3,0,0,17.65,111.76,19.0
Ankit Kumar,Lalit Yadav,13,26,0,1,1,2,7.69,200.0,26.0
Ankit Kumar,Liam Livingstone,19,25,1,2,2,0,10.53,131.58,25.0
Ankit Kumar,Lone Nasir Muzaffar,14,28,0,1,3,0,7.14,200.0,28.0
Ankit Kumar,Lungi Ngidi,38,43,0,8,1,0,21.05,113.16,43.0
Ankit Kumar,Malinda Pushpakumara,23,52,0,2,5,2,8.7,226.09,52.0
Ankit Kumar,Manav Suthar,10,13,1,4,2,0,40.0,130.0,13.0
Ankit Kumar,Manisankar Murasingh,18,29,0,4,2,1,22.22,161.11,29.0
Ankit Kumar,Matt Henry,7,8,2,2,1,0,28.57,114.29,4.0
Ankit Kumar,Matthew Forde,8,10,1,1,0,0,12.5,125.0,10.0
Ankit Kumar,Mitchell Marsh,4,14,0,0,0,2,0.0,350.0,14.0
Ankit Kumar,Mitchell Santner,7,15,0,0,1,1,0.0,214.29,15.0
Ankit Kumar,Mitchell Starc,6,5,0,1,0,0,16.67,83.33,5.0
Ankit Kumar,Mohammed Shami,12,12,1,3,0,0,25.0,100.0,12.0
Ankit Kumar,Mohammed Siraj,10,18,0,0,2,0,0.0,180.0,18.0
Ankit Kumar,Mohsin Khan,6,10,0,0,1,0,0.0,166.67,10.0
Ankit Kumar,Mridul Surroch,44,113,5,5,9,7,11.36,256.82,22.6
Ankit Kumar,Mukhtar Hussain,10,24,2,3,2,2,30.0,240.0,12.0
Ankit Kumar,Naman Dhir,4,7,1,1,1,0,25.0,175.0,7.0
Ankit Kumar,Nathan Ellis,3,4,0,0,0,0,0.0,133.33,4.0
Ankit Kumar,Nishant Sindhu,15,35,0,1,4,1,6.67,233.33,35.0
